beta,total_loss,rec_loss,kl_loss,sigma-0_mean,sigma-0_std,sigma-1_mean,sigma-1_std,sigma-2_mean,sigma-2_std,sigma-3_mean,sigma-3_std,sigma-4_mean,sigma-4_std,sigma-5_mean,sigma-5_std,sigma-6_mean,sigma-6_std,sigma-7_mean,sigma-7_std,sigma-8_mean,sigma-8_std,sigma-9_mean,sigma-9_std,sigma-10_mean,sigma-10_std,sigma-11_mean,sigma-11_std,sigma-12_mean,sigma-12_std,sigma-13_mean,sigma-13_std,sigma-14_mean,sigma-14_std,sigma-15_mean,sigma-15_std,sigma-16_mean,sigma-16_std,sigma-17_mean,sigma-17_std,sigma-18_mean,sigma-18_std,sigma-19_mean,sigma-19_std,sigma-20_mean,sigma-20_std,sigma-21_mean,sigma-21_std,sigma-22_mean,sigma-22_std,sigma-23_mean,sigma-23_std,sigma-24_mean,sigma-24_std,sigma-25_mean,sigma-25_std,sigma-26_mean,sigma-26_std,sigma-27_mean,sigma-27_std,sigma-28_mean,sigma-28_std,sigma-29_mean,sigma-29_std,sigma-30_mean,sigma-30_std,sigma-31_mean,sigma-31_std,sigma-32_mean,sigma-32_std,sigma-33_mean,sigma-33_std,sigma-34_mean,sigma-34_std,sigma-35_mean,sigma-35_std,sigma-36_mean,sigma-36_std,sigma-37_mean,sigma-37_std,sigma-38_mean,sigma-38_std,sigma-39_mean,sigma-39_std,sigma-40_mean,sigma-40_std,sigma-41_mean,sigma-41_std,sigma-42_mean,sigma-42_std,sigma-43_mean,sigma-43_std,sigma-44_mean,sigma-44_std,sigma-45_mean,sigma-45_std,sigma-46_mean,sigma-46_std,sigma-47_mean,sigma-47_std,sigma-48_mean,sigma-48_std,sigma-49_mean,sigma-49_std,sigma-50_mean,sigma-50_std,sigma-51_mean,sigma-51_std,sigma-52_mean,sigma-52_std,sigma-53_mean,sigma-53_std,sigma-54_mean,sigma-54_std,sigma-55_mean,sigma-55_std,sigma-56_mean,sigma-56_std,sigma-57_mean,sigma-57_std,sigma-58_mean,sigma-58_std,sigma-59_mean,sigma-59_std,sigma-60_mean,sigma-60_std,sigma-61_mean,sigma-61_std,sigma-62_mean,sigma-62_std,sigma-63_mean,sigma-63_std
2.4,25.55055258574008,22.84276206254451,2.7077905407338254,0.9969138503074646,0.021374866366386414,0.9967473745346069,0.02320695109665394,0.995676577091217,0.022391926497220993,0.9964666962623596,0.02423694357275963,0.996768593788147,0.02332155779004097,0.9973366260528564,0.02303687110543251,0.9957975149154663,0.022580763325095177,0.99448561668396,0.024203142151236534,0.9962970614433289,0.023270899429917336,0.9974068403244019,0.02429790236055851,0.9965651035308838,0.024305928498506546,0.997105062007904,0.022019222378730774,0.9967676997184753,0.023218901827931404,0.9970700144767761,0.02307567559182644,0.9971282482147217,0.024012822657823563,0.9973967671394348,0.023867854848504066,0.9961829781532288,0.022831905633211136,0.9948980212211609,0.022641770541667938,0.9950353503227234,0.0228717103600502,0.997296154499054,0.023401634767651558,0.9934291839599609,0.02341056615114212,0.9975258708000183,0.024011394008994102,0.9974871873855591,0.023154670372605324,0.9975619316101074,0.024544289335608482,0.8967950940132141,0.025630027055740356,0.9951893091201782,0.02394200675189495,0.995290994644165,0.021107928827404976,0.9971216320991516,0.02315390482544899,0.9973332285881042,0.023961294442415237,0.9966595768928528,0.022689178586006165,0.9928628206253052,0.02189171314239502,0.9817343354225159,0.02330683171749115,0.9962859153747559,0.02221098355948925,0.9941756725311279,0.024614708498120308,0.9970839619636536,0.024054327979683876,0.9936267733573914,0.022674601525068283,0.9971096515655518,0.023509271442890167,0.995973527431488,0.022675754502415657,0.9956989288330078,0.02394697815179825,0.6120709776878357,0.03930603712797165,0.9972856640815735,0.023620272055268288,0.9919623136520386,0.024317055940628052,0.9966153502464294,0.023238705471158028,0.996319055557251,0.024567754939198494,0.996756374835968,0.0234985314309597,0.9934586882591248,0.022007621824741364,0.9972714781761169,0.023831825703382492,0.993216335773468,0.022680798545479774,0.9973129034042358,0.022754965350031853,0.9955672025680542,0.023411912843585014,0.9973241090774536,0.023612823337316513,0.9970794916152954,0.023574918508529663,0.9960907697677612,0.023205822333693504,0.9969516396522522,0.023169295862317085,0.98164302110672,0.02358715422451496,0.9957974553108215,0.022337665781378746,0.9964454174041748,0.0228520967066288,0.995572566986084,0.023054130375385284,0.9965788125991821,0.023442963138222694,0.9959543347358704,0.023220699280500412,0.9958890676498413,0.02294246293604374,0.9479271769523621,0.023073924705386162,0.9970932006835938,0.02407258190214634,0.7609418034553528,0.034725338220596313
2.6999999999999997,25.94223204858776,23.947214415332656,1.9950176524455105,0.9702335000038147,0.02083585038781166,0.9958801865577698,0.02280324511229992,0.6451778411865234,0.05235602334141731,0.9975975751876831,0.02222982421517372,0.9973602294921875,0.02191845327615738,0.9952536225318909,0.02061031572520733,0.9959613084793091,0.02187890000641346,0.9978252649307251,0.02191629447042942,0.9960610270500183,0.022189205512404442,0.9927672743797302,0.02185618132352829,0.9964536428451538,0.020778970792889595,0.9966146945953369,0.021453125402331352,0.9962886571884155,0.020823990926146507,0.9966102838516235,0.02017190493643284,0.996591329574585,0.021965106949210167,0.9961307048797607,0.020879995077848434,0.9974566698074341,0.022088315337896347,0.9976630210876465,0.021716447547078133,0.9962865114212036,0.02022695355117321,0.9975811839103699,0.021674571558833122,0.9886062741279602,0.020722778514027596,0.9980042576789856,0.021096065640449524,0.990872323513031,0.021053140982985497,0.9977523684501648,0.022341417148709297,0.9975186586380005,0.020859364420175552,0.9962795972824097,0.02282394841313362,0.9856557250022888,0.022665569558739662,0.9959504008293152,0.022455748170614243,0.9972926378250122,0.020579878240823746,0.997200608253479,0.021720323711633682,0.9876685738563538,0.021726807579398155,0.986652135848999,0.021076340228319168,0.9962280988693237,0.02232752926647663,0.9977203011512756,0.022365441545844078,0.997982382774353,0.02157735452055931,0.992832601070404,0.022298581898212433,0.995836615562439,0.021088287234306335,0.9945518374443054,0.022362807765603065,0.9978376030921936,0.02288885973393917,0.9974784255027771,0.021335652098059654,0.9964731931686401,0.0221848301589489,0.9949867129325867,0.02158287726342678,0.9953666925430298,0.02187107875943184,0.994632363319397,0.022688107565045357,0.9962287545204163,0.0234146099537611,0.9920746684074402,0.022233683615922928,0.9944653511047363,0.021198846399784088,0.9973456263542175,0.02093462273478508,0.9830329418182373,0.0209792647510767,0.9947523474693298,0.02200116030871868,0.9948809146881104,0.022399064153432846,0.9901831150054932,0.0213115606456995,0.9830525517463684,0.02278928831219673,0.9866461753845215,0.02108542062342167,0.9945886135101318,0.021968189626932144,0.9979339241981506,0.021617181599140167,0.9926638007164001,0.021658558398485184,0.9980553984642029,0.022801853716373444,0.9971503019332886,0.022450415417551994,0.9975197315216064,0.020921194925904274,0.9909884929656982,0.021704407408833504,0.9921981692314148,0.022675881162285805,0.9968346357345581,0.021560490131378174,0.9930014610290527,0.021778542548418045
3.0,26.17220138435933,24.414246018253156,1.7579553451365246,0.9905969500541687,0.02065037004649639,0.9983702898025513,0.020717736333608627,0.9981755614280701,0.020603956654667854,0.9958618879318237,0.02046857960522175,0.9983441233634949,0.02066318318247795,0.997333824634552,0.019991710782051086,0.9944841265678406,0.02033299021422863,0.9975635409355164,0.020974893122911453,0.994882345199585,0.020043939352035522,0.9977320432662964,0.01956106536090374,0.9981691241264343,0.02117837592959404,0.9979053139686584,0.020404787734150887,0.9973582625389099,0.02044730633497238,0.9976769089698792,0.019645456224679947,0.9982762932777405,0.020181013271212578,0.997448742389679,0.01988300494849682,0.9966750741004944,0.020553862676024437,0.9983007907867432,0.02010195329785347,0.998259961605072,0.02089722268283367,0.9980712532997131,0.020674530416727066,0.9978978037834167,0.01983777992427349,0.9978572130203247,0.020004838705062866,0.9982425570487976,0.020156439393758774,0.9973801374435425,0.02014927938580513,0.9979454874992371,0.019737357273697853,0.9978789687156677,0.01897619105875492,0.998513400554657,0.02072271518409252,0.9984055757522583,0.01972190849483013,0.9981073141098022,0.020219622179865837,0.9977836608886719,0.019304905086755753,0.9931685924530029,0.020250940695405006,0.9976969361305237,0.019035890698432922,0.9979997277259827,0.019526008516550064,0.9976019263267517,0.019138028845191002,0.9959118962287903,0.020602019503712654,0.9979663491249084,0.019444623962044716,0.9978018999099731,0.020745929330587387,0.9968935251235962,0.020284678786993027,0.9971081614494324,0.020511703565716743,0.9965764284133911,0.01966451108455658,0.9972667694091797,0.020627029240131378,0.9978514313697815,0.020216617733240128,0.8464226126670837,0.016294507309794426,0.7402918338775635,0.04570018872618675,0.9977287650108337,0.020590579137206078,0.9946114420890808,0.020524892956018448,0.9974063634872437,0.02082323282957077,0.9979978799819946,0.02037963457405567,0.9980252385139465,0.01997351087629795,0.9978275299072266,0.02073197066783905,0.9978817701339722,0.019070221111178398,0.9971421360969543,0.021079624071717262,0.9967840909957886,0.019883999601006508,0.9954636096954346,0.019496114924550056,0.9970501661300659,0.021134987473487854,0.9964544773101807,0.020170867443084717,0.9985843896865845,0.01968909054994583,0.9977759718894958,0.019038274884223938,0.9982860088348389,0.019711323082447052,0.9977313876152039,0.01932736299932003,0.9942721724510193,0.01923571154475212,0.9981264472007751,0.019809333607554436,0.9971445798873901,0.019151100888848305,0.9979372024536133,0.020560696721076965
3.3,26.426090531257678,25.37906557258004,1.0470249622361238,0.9972632527351379,0.01836996339261532,0.9979885816574097,0.018175408244132996,0.9927847385406494,0.018532492220401764,0.9976990818977356,0.018723590299487114,0.9975839853286743,0.019066395238041878,0.9971868395805359,0.01964227296411991,0.994840145111084,0.018627818673849106,0.9987092018127441,0.017732448875904083,0.9982942342758179,0.01777186430990696,0.9986008405685425,0.01917221210896969,0.9981370568275452,0.01834389939904213,0.99839186668396,0.018986959010362625,0.8545613288879395,0.016048673540353775,0.9855864644050598,0.01759582944214344,0.9982258081436157,0.01898745633661747,0.9969114661216736,0.01851181499660015,0.9982559680938721,0.018725136294960976,0.9977726340293884,0.018044468015432358,0.9971986413002014,0.018887197598814964,0.9979342818260193,0.018986597657203674,0.9953291416168213,0.018667759373784065,0.9980696439743042,0.01785079389810562,0.9937613010406494,0.01896512508392334,0.9976884126663208,0.018884357064962387,0.9978844523429871,0.019685503095388412,0.9956525564193726,0.01815839484333992,0.9982720613479614,0.01810288056731224,0.9974415898323059,0.018603680655360222,0.9978246092796326,0.019443528726696968,0.9951122999191284,0.018288394436240196,0.9976345896720886,0.018119821324944496,0.9983778595924377,0.018690967932343483,0.9980835318565369,0.018964068964123726,0.9981491565704346,0.01936192624270916,0.9985652565956116,0.01917598582804203,0.9702541828155518,0.01778731867671013,0.9978846907615662,0.019526246935129166,0.9967499375343323,0.018855320289731026,0.9981532692909241,0.01850205287337303,0.9975760579109192,0.018306761980056763,0.9972995519638062,0.01885739341378212,0.9981014728546143,0.018406931310892105,0.9944460391998291,0.018697189167141914,0.9924169778823853,0.017586473375558853,0.9971413016319275,0.017862500622868538,0.9964331984519958,0.019075460731983185,0.9982882142066956,0.01902753859758377,0.9981256127357483,0.018282676115632057,0.99825519323349,0.0188215970993042,0.9982060790061951,0.019558429718017578,0.9971027374267578,0.0189537201076746,0.9982411861419678,0.01966414973139763,0.9982254505157471,0.01890716142952442,0.9965159893035889,0.01831194758415222,0.9927512407302856,0.018164779990911484,0.9980667233467102,0.018415696918964386,0.9978992342948914,0.018756726756691933,0.9968351721763611,0.018841750919818878,0.9977160096168518,0.01849593035876751,0.9975746870040894,0.018438827246427536,0.9976521730422974,0.01811334304511547,0.9974901676177979,0.018135519698262215,0.9948390126228333,0.019132666289806366,0.998555064201355,0.01844259351491928
3.5999999999999996,26.467438742550197,25.49777004917039,0.9696686967476599,0.9985293745994568,0.01672029308974743,0.998638927936554,0.017921291291713715,0.9985191226005554,0.01679374650120735,0.9985328912734985,0.01696699671447277,0.9980712532997131,0.01630694419145584,0.9979601502418518,0.016384268179535866,0.9984534382820129,0.017469007521867752,0.9981748461723328,0.01631266251206398,0.9987633228302002,0.017944443970918655,0.9983808398246765,0.016462966799736023,0.998307466506958,0.017244774848222733,0.9985746145248413,0.016450537368655205,0.9983221292495728,0.017015695571899414,0.998539924621582,0.01685555838048458,0.9986161589622498,0.01740471087396145,0.9986487627029419,0.017371531575918198,0.9960418343544006,0.017307065427303314,0.9986013174057007,0.01774081401526928,0.9987853765487671,0.017100276425480843,0.9987552165985107,0.01651599258184433,0.9986221194267273,0.016789399087429047,0.9989386200904846,0.01695103757083416,0.9986172318458557,0.01690221019089222,0.9976321458816528,0.016993287950754166,0.9984366297721863,0.01741645485162735,0.9984024167060852,0.01745729334652424,0.998768150806427,0.01663120649755001,0.9983539581298828,0.017607904970645905,0.9985376596450806,0.016858583316206932,0.9985311627388,0.01732797361910343,0.9976811408996582,0.017098991200327873,0.9980931282043457,0.016107385978102684,0.9987403750419617,0.016533685848116875,0.9981756806373596,0.01675419695675373,0.9965059161186218,0.017783232033252716,0.9932729005813599,0.01670565828680992,0.9982925057411194,0.017979318276047707,0.9981993436813354,0.01793058030307293,0.9983254671096802,0.016796354204416275,0.9984719157218933,0.01750580035150051,0.9970800280570984,0.017247185111045837,0.9984616041183472,0.016171783208847046,0.9978607296943665,0.017409997060894966,0.9986190795898438,0.01740819588303566,0.9980373978614807,0.016947738826274872,0.9979380369186401,0.01675894670188427,0.9986189603805542,0.01777510903775692,0.9977373480796814,0.016867494210600853,0.9985886812210083,0.0180350374430418,0.996816873550415,0.01719016209244728,0.9974990487098694,0.01676293835043907,0.9967446327209473,0.016523083671927452,0.997419536113739,0.016854126006364822,0.9977567791938782,0.016500050202012062,0.9985235929489136,0.017033318057656288,0.9980692267417908,0.016877008602023125,0.9987472295761108,0.016979489475488663,0.9984237551689148,0.01589042693376541,0.9980751872062683,0.016387436538934708,0.8178685903549194,0.024544725194573402,0.9986481070518494,0.016790959984064102,0.9967772364616394,0.016113899648189545,0.9985876083374023,0.017033951357007027,0.9985812306404114,0.017034664750099182
3.9,26.544564745319423,25.809817283646638,0.7347475086320946,0.9987685084342957,0.01588786393404007,0.9964118599891663,0.015527831390500069,0.998711347579956,0.01664162054657936,0.9989882111549377,0.016177048906683922,0.9984588623046875,0.015628745779395103,0.9988364577293396,0.016331342980265617,0.9988101720809937,0.01572388969361782,0.9984222650527954,0.015875117853283882,0.9988079071044922,0.016292612999677658,0.9981600642204285,0.015926798805594444,0.9987752437591553,0.01594541408121586,0.9988442659378052,0.015513570047914982,0.9986384510993958,0.016412632539868355,0.9976064562797546,0.016072241589426994,0.9984258413314819,0.015105881728231907,0.9986299276351929,0.015901273116469383,0.9982891082763672,0.01639413647353649,0.998612642288208,0.015889527276158333,0.9986210465431213,0.016086457297205925,0.9983810782432556,0.016171958297491074,0.9984788298606873,0.015309584327042103,0.9982355833053589,0.015586563386023045,0.9981836676597595,0.015617690980434418,0.9985113143920898,0.01602303795516491,0.9984610080718994,0.015897057950496674,0.9984754323959351,0.016029220074415207,0.9985176920890808,0.016003038734197617,0.998624324798584,0.01565837301313877,0.9987441301345825,0.015387590043246746,0.9984240531921387,0.01545356959104538,0.9987084865570068,0.015598485246300697,0.9984622597694397,0.015301523730158806,0.9985621571540833,0.016257600858807564,0.9974846243858337,0.01567281410098076,0.9984886646270752,0.01559846568852663,0.9985926151275635,0.01580076664686203,0.9976959824562073,0.016004519537091255,0.998601496219635,0.015600691549479961,0.9986358284950256,0.01658872701227665,0.9984433054924011,0.01565694250166416,0.9988245964050293,0.014971835538744926,0.9987096190452576,0.015024791471660137,0.998620331287384,0.015468663536012173,0.9986259341239929,0.015888206660747528,0.9985694289207458,0.016602078452706337,0.9988901615142822,0.016813013702630997,0.8675897121429443,0.015534472651779652,0.998349666595459,0.01613798178732395,0.998802125453949,0.01558078546077013,0.9986942410469055,0.015730075538158417,0.9986598491668701,0.015987681224942207,0.9985591769218445,0.01607665978372097,0.9985957741737366,0.016044482588768005,0.9985113143920898,0.01582913100719452,0.9983570575714111,0.016331806778907776,0.9977728128433228,0.015669481828808784,0.9985606670379639,0.01596158556640148,0.9984358549118042,0.016230186447501183,0.9986690282821655,0.015536011196672916,0.9987578392028809,0.015468131750822067,0.9988580942153931,0.015620842576026917,0.9988560080528259,0.015566801652312279,0.9987162947654724,0.015675652772188187,0.9985874891281128,0.015988752245903015
4.2,26.632603539586828,26.2407868960773,0.3918166679423501,0.9962708950042725,0.016091644763946533,0.9961569905281067,0.015388241969048977,0.9986781477928162,0.01669696904718876,0.9932833909988403,0.016416218131780624,0.9973482489585876,0.01627005822956562,0.9985610246658325,0.015944940969347954,0.9987770318984985,0.015181010589003563,0.9987289905548096,0.015958260744810104,0.9988753795623779,0.0162943284958601,0.9967995285987854,0.014622027985751629,0.9973767995834351,0.015121090225875378,0.9987304210662842,0.015563243068754673,0.9986245632171631,0.015976065769791603,0.9967414140701294,0.015180050395429134,0.9973083734512329,0.015964534133672714,0.9989776611328125,0.015521197579801083,0.9950874447822571,0.015070078894495964,0.9978447556495667,0.015608551912009716,0.99789959192276,0.01483665406703949,0.9987187385559082,0.01592973619699478,0.9983928203582764,0.016329851001501083,0.9981489181518555,0.016946561634540558,0.9976630806922913,0.01581210270524025,0.9986016750335693,0.016432810574769974,0.992906391620636,0.016429444774985313,0.9988487362861633,0.015573279932141304,0.9969782829284668,0.015410871244966984,0.9990072846412659,0.015603525564074516,0.9986676573753357,0.01587006077170372,0.9986380934715271,0.016231106594204903,0.9988663196563721,0.015677601099014282,0.994853138923645,0.01657850667834282,0.9989131093025208,0.016120215877890587,0.9990215301513672,0.01608571968972683,0.9987478256225586,0.015390009619295597,0.9984103441238403,0.015740279108285904,0.9986749887466431,0.016088180243968964,0.998428463935852,0.014882580377161503,0.9989842176437378,0.015482989139854908,0.9987075924873352,0.015490193851292133,0.998801589012146,0.01563447341322899,0.9957910180091858,0.015506729483604431,0.9980018138885498,0.015780091285705566,0.9983278512954712,0.014225494116544724,0.9990357160568237,0.01574242301285267,0.9983723759651184,0.015554613433778286,0.998236894607544,0.015518235974013805,0.9987227320671082,0.015451304614543915,0.99760502576828,0.01603045128285885,0.9960492253303528,0.01583668775856495,0.9988646507263184,0.015478505752980709,0.9987143874168396,0.016005096957087517,0.997113823890686,0.015230865217745304,0.9988369345664978,0.015958184376358986,0.9990357160568237,0.014811156317591667,0.9991050362586975,0.015328094363212585,0.9984205961227417,0.016574228182435036,0.9944313764572144,0.016261814162135124,0.9990127682685852,0.015318899415433407,0.9988486766815186,0.015457556582987309,0.9931312203407288,0.015959473326802254,0.9979010820388794,0.015316284261643887,0.9990238547325134,0.015844838693737984,0.9981579184532166,0.015522713772952557
4.5,26.62732307743162,26.349179595264037,0.27814347163509967,0.999053955078125,0.014799789525568485,0.9972996711730957,0.015201322734355927,0.9987915754318237,0.014887883327901363,0.9988946318626404,0.014790669083595276,0.9988365173339844,0.015211878344416618,0.9981123805046082,0.014317978173494339,0.9988821148872375,0.015170435421168804,0.998948335647583,0.015347748063504696,0.9990142583847046,0.014778941869735718,0.9987668991088867,0.014643431641161442,0.9982553124427795,0.015449507161974907,0.9991292953491211,0.015274843201041222,0.9929243922233582,0.015568571165204048,0.9985030889511108,0.014781088568270206,0.9989648461341858,0.01489950343966484,0.9981409907341003,0.014465403743088245,0.9976303577423096,0.015227281488478184,0.9976524114608765,0.015097200870513916,0.9989133477210999,0.015609560534358025,0.9989647269248962,0.013939324766397476,0.9980947375297546,0.01516014989465475,0.9986038208007812,0.015207024291157722,0.9989078044891357,0.014241060242056847,0.9988139271736145,0.015977395698428154,0.9990348815917969,0.01448026578873396,0.9983854293823242,0.015074087306857109,0.9987272024154663,0.015010884031653404,0.9965652823448181,0.01425135601311922,0.9973252415657043,0.014169135130941868,0.998507559299469,0.015054143965244293,0.9984378814697266,0.014928438700735569,0.9980477094650269,0.015150939114391804,0.9990236163139343,0.014149495400488377,0.997815728187561,0.015415153466165066,0.9991070032119751,0.01473576482385397,0.9986557960510254,0.014627516269683838,0.9989940524101257,0.015138156712055206,0.9988580346107483,0.014498716220259666,0.9990243315696716,0.01434460747987032,0.9984192848205566,0.015178103931248188,0.9987276792526245,0.014085296541452408,0.9986574053764343,0.015251051634550095,0.9989362359046936,0.014965345151722431,0.9981977939605713,0.01504792831838131,0.9985573291778564,0.014962160028517246,0.9987197518348694,0.014825484715402126,0.9964419007301331,0.014802089892327785,0.9986895322799683,0.015229987911880016,0.998846173286438,0.01574474386870861,0.9983230829238892,0.01494394801557064,0.9984340667724609,0.015471816062927246,0.9984911680221558,0.01499990001320839,0.9983460903167725,0.014705667272210121,0.9964115619659424,0.015035277232527733,0.9990050792694092,0.015443211421370506,0.9987871050834656,0.014602582901716232,0.9983773827552795,0.014395666308701038,0.9989171624183655,0.015572885982692242,0.9979389309883118,0.01533876359462738,0.998228907585144,0.014687661081552505,0.998968243598938,0.014889908023178577,0.9988744854927063,0.01462792418897152,0.9972524642944336,0.01576549932360649,0.9990186095237732,0.01457493007183075
4.8,26.653445408542527,26.489231207223334,0.16421422795223783,0.9987910389900208,0.014452728442847729,0.9991222023963928,0.014181437902152538,0.9991549253463745,0.014108598232269287,0.9989822506904602,0.014274803921580315,0.9987204670906067,0.013893713243305683,0.9989621043205261,0.014585253782570362,0.9988760352134705,0.01497417502105236,0.9990178942680359,0.0141052957624197,0.9986122250556946,0.014272156171500683,0.9988019466400146,0.013549606315791607,0.9987891316413879,0.014665381982922554,0.9991170763969421,0.014319762587547302,0.9991641044616699,0.01414416916668415,0.9991069436073303,0.014472875744104385,0.9989861845970154,0.01433657854795456,0.9989332556724548,0.013842007145285606,0.9991278648376465,0.014249552972614765,0.9991133213043213,0.014982949011027813,0.9983657598495483,0.014231635257601738,0.9984210133552551,0.014439750462770462,0.9988338947296143,0.014943190850317478,0.9990271925926208,0.014248688705265522,0.9989960789680481,0.014880675822496414,0.9990237355232239,0.014409835450351238,0.9988026022911072,0.014825074002146721,0.9990309476852417,0.014318147674202919,0.9977637529373169,0.0138392373919487,0.9988402128219604,0.0144411725923419,0.9990593791007996,0.014808433130383492,0.9990248084068298,0.01422679703682661,0.9990841746330261,0.014097333885729313,0.9990962147712708,0.014816838316619396,0.9990604519844055,0.01394124049693346,0.9989396929740906,0.013729890808463097,0.9990450143814087,0.014249983243644238,0.9988974332809448,0.01432375144213438,0.9976616501808167,0.014147112146019936,0.9990862607955933,0.014914538711309433,0.9989975094795227,0.013032864779233932,0.9988972544670105,0.014652964659035206,0.99811190366745,0.014891226775944233,0.9990992546081543,0.014103592373430729,0.9990711808204651,0.013998414389789104,0.9988511800765991,0.014719344675540924,0.9991356730461121,0.01419303473085165,0.9990885257720947,0.014300220645964146,0.9987597465515137,0.01495101023465395,0.999095618724823,0.014339308254420757,0.9991223216056824,0.01450174581259489,0.9980463981628418,0.014179711230099201,0.9991099238395691,0.014340723864734173,0.9987809062004089,0.014376086182892323,0.9982268810272217,0.01427474431693554,0.9958654046058655,0.014547794125974178,0.9990654587745667,0.013774378225207329,0.9991961121559143,0.014627138152718544,0.9987345337867737,0.014573045074939728,0.9986608028411865,0.0147123783826828,0.9990391135215759,0.013884161598980427,0.9989435076713562,0.01417967863380909,0.9988412857055664,0.014559764415025711,0.9990726113319397,0.01399119570851326,0.9990448951721191,0.014573995023965836,0.9990361928939819,0.014295192435383797
5.1,26.66337441483032,26.553180684412975,0.11019369815267734,0.9991273880004883,0.013995995745062828,0.9991817474365234,0.013710344210267067,0.999211311340332,0.013084839098155499,0.9992924928665161,0.013893715105950832,0.9991601705551147,0.013088133186101913,0.9991073608398438,0.013933598063886166,0.9992423057556152,0.013390205800533295,0.9992074966430664,0.0144069017842412,0.9991329312324524,0.01327280793339014,0.9990794062614441,0.013472583144903183,0.9991342425346375,0.013677689246833324,0.9988866448402405,0.013129020109772682,0.9992533922195435,0.013464574702084064,0.9990493655204773,0.013455206528306007,0.9989809393882751,0.013882496394217014,0.9992729425430298,0.013518272899091244,0.9991768598556519,0.013084805570542812,0.9991779327392578,0.014002381823956966,0.9991135597229004,0.013671339489519596,0.9993381500244141,0.014025133103132248,0.9990524053573608,0.013409237377345562,0.9992250800132751,0.013646851293742657,0.9991075992584229,0.013698883354663849,0.9991680979728699,0.013786538504064083,0.999203622341156,0.013512583449482918,0.9990190267562866,0.013435632921755314,0.9991556406021118,0.013109199702739716,0.9989947080612183,0.013514387421309948,0.9987999200820923,0.014218482188880444,0.9990599155426025,0.013336535543203354,0.9984031915664673,0.013714020140469074,0.9991502165794373,0.014296870678663254,0.9991576671600342,0.013829952105879784,0.998792827129364,0.0134135652333498,0.9989197254180908,0.014079504646360874,0.9990793466567993,0.013333222828805447,0.9987865686416626,0.013009968213737011,0.9992230534553528,0.013488584198057652,0.9990642666816711,0.01337419543415308,0.9991085529327393,0.0142164072021842,0.9991428256034851,0.013195625506341457,0.9990861415863037,0.013813747093081474,0.9989851713180542,0.013559280894696712,0.9989692568778992,0.013303910382091999,0.999099612236023,0.01393187791109085,0.9990136623382568,0.013332787901163101,0.999177098274231,0.013305396772921085,0.9987502694129944,0.014097265899181366,0.9990938305854797,0.013350693508982658,0.9990987777709961,0.0140291852876544,0.9990186095237732,0.013841239735484123,0.9988638162612915,0.013519140891730785,0.9990794658660889,0.013996048830449581,0.999083399772644,0.013869447633624077,0.9987790584564209,0.01343202032148838,0.9991623759269714,0.01368288416415453,0.9990969896316528,0.013528654351830482,0.9989564418792725,0.013316319324076176,0.9990658760070801,0.014181162230670452,0.9990018010139465,0.013855324126780033,0.9991071224212646,0.013862327672541142,0.9991467595100403,0.013191433623433113,0.9989184737205505,0.013296982273459435,0.9989657998085022,0.013501863926649094
